system:index,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,BD,CEC,Clay,Fragm,N,OCD,SOC,Sand,Silt,crs_extract,embedding_version,embedding_year,fid,pH,x,y,.geo
0000000000000000002f,-0.006151480199923107,0.11909265667051133,0.14769703960015382,0.019930795847750864,-0.09842368319876971,0.024605920799692427,0.08882737408688965,0.12456747404844293,-0.01384083044982699,0.16000000000000003,0.17279507881584008,0.3014225297962323,-0.03844675124951941,0.10340638216070744,0.10340638216070744,0.07111111111111111,-0.05911572472126105,-0.2519646289888504,-0.17279507881584008,-0.11374086889657825,0.03254133025759323,0.08421376393694734,-0.13016532103037293,0.1085121107266436,-0.041584006151480196,0.22145328719723184,-0.17937716262975778,0.2288965782391388,-0.044844290657439445,-0.044844290657439445,0.024605920799692427,-0.07972318339100345,-0.09356401384083046,-0.019930795847750864,0.05911572472126105,0.2761399461745483,0.07535563244905807,0.09842368319876971,0.05911572472126105,0.16000000000000003,0.05536332179930796,-0.08421376393694734,-0.0271280276816609,-0.08882737408688965,-0.0015378700499807767,-0.2679584775086506,0.09842368319876971,-0.07111111111111111,-0.01384083044982699,0.09356401384083046,-0.006151480199923107,0.05536332179930796,-0.10340638216070744,0.044844290657439445,0.14173010380622836,-0.07972318339100345,-0.15378700499807765,-0.05536332179930796,-0.2761399461745483,0.11909265667051133,0.186082276047674,-0.13588619761630144,0.044844290657439445,0.008858131487889272,1.3636,15.3557,7.8948,17.275,3.5495,16.8863,14.7194,78.8389,13.2663,EPSG:32717,V1_ANNUAL,2024,48,7.6286,692090.8851652781,9122196.936353203,"{""type"":""Point"",""coordinates"":[-79.25739985426307,-7.937601194228471]}"
00000000000000000040,0.05173394848135333,0.10340638216070744,0.13016532103037293,0.03844675124951941,-0.041584006151480196,0.017777777777777778,0.13016532103037293,0.029773164167627833,-0.05536332179930796,0.1085121107266436,0.19986159169550174,0.3014225297962323,-0.1085121107266436,0.07111111111111111,0.17279507881584008,0.07972318339100345,-0.006151480199923107,-0.1085121107266436,-0.1929104190695886,-0.17279507881584008,0.012056901191849288,0.17937716262975778,-0.13588619761630144,0.09356401384083046,-0.0629911572472126,0.10340638216070744,-0.1085121107266436,0.2761399461745483,0.003936947327950788,-0.13588619761630144,0.05173394848135333,-0.022206843521722412,-0.04822760476739715,-0.17279507881584008,0.05536332179930796,0.2761399461745483,-0.01574778931180315,0.03254133025759323,-0.03844675124951941,0.16633602460592078,0.09356401384083046,-0.07535563244905807,-0.1085121107266436,-0.10340638216070744,0.007443291041906958,-0.19986159169550174,0.08882737408688965,-0.017777777777777778,-0.03543252595155709,0.04822760476739715,-0.022206843521722412,0.12456747404844293,-0.029773164167627833,0.019930795847750864,0.11374086889657825,-0.11374086889657825,-0.08882737408688965,-0.08421376393694734,-0.3188927335640138,0.1085121107266436,0.17279507881584008,-0.1929104190695886,0.12456747404844293,0.044844290657439445,1.3941,13.689,9.6665,19.8309,3.0663,11.8365,12.7104,78.4117,11.8812,EPSG:32717,V1_ANNUAL,2024,65,7.6373,699737.5550154297,9130957.544914732,"{""type"":""Point"",""coordinates"":[-79.18839972456205,-7.858099881546589]}"
0000000000000000004c,0.019930795847750864,0.16633602460592078,0.05911572472126105,-0.03844675124951941,-0.10340638216070744,0.03254133025759323,0.07535563244905807,0.1929104190695886,-0.06698961937716265,0.186082276047674,0.16633602460592078,0.2288965782391388,0.022206843521722412,0.10340638216070744,0.05911572472126105,0.12456747404844293,-0.17937716262975778,-0.2599000384467512,-0.12456747404844293,-0.05173394848135333,-0.17279507881584008,-0.007443291041906958,-0.2288965782391388,0.06698961937716265,-0.010396001537870049,0.3014225297962323,-0.2069357939254133,0.13016532103037293,-0.08421376393694734,-0.041584006151480196,-0.08882737408688965,-0.08421376393694734,-0.2069357939254133,-0.09356401384083046,0.09842368319876971,0.186082276047674,-0.019930795847750864,0.07535563244905807,0.0629911572472126,0.19986159169550174,-0.008858131487889272,0.07535563244905807,-0.13016532103037293,-0.09842368319876971,0.0629911572472126,-0.13016532103037293,0.0015378700499807767,-0.04822760476739715,-0.024605920799692427,0.14769703960015382,0.029773164167627833,0.07111111111111111,-0.019930795847750864,0.017777777777777778,0.019930795847750864,-0.09842368319876971,-0.012056901191849288,-0.11374086889657825,-0.2364628988850442,0.05173394848135333,0.13016532103037293,-0.2069357939254133,-0.07111111111111111,-0.05173394848135333,1.3788,12.8203,7.6373,15.7044,5.2111,14.9458,15.7624,78.5709,13.7597,EPSG:32717,V1_ANNUAL,2024,77,7.6479,697761.6959765626,9130545.840145478,"{""type"":""Point"",""coordinates"":[-79.2062985561906,-7.861899035644123]}"
00000000000000000045,-0.03844675124951941,0.09842368319876971,0.1929104190695886,0.0629911572472126,-0.14173010380622836,-0.05911572472126105,0.16000000000000003,0.12456747404844293,0.017777777777777778,0.08882737408688965,0.13016532103037293,0.29287197231833906,-0.05911572472126105,0.07535563244905807,0.16000000000000003,0.07972318339100345,-2.4605920799692423E-4,-0.2519646289888504,-0.16633602460592078,-0.05536332179930796,-0.017777777777777778,0.14173010380622836,-0.1085121107266436,0.08882737408688965,-0.029773164167627833,0.16633602460592078,-0.186082276047674,0.2069357939254133,-0.010396001537870049,-0.08882737408688965,-0.044844290657439445,-0.08421376393694734,-0.14173010380622836,-0.08421376393694734,0.09356401384083046,0.24415224913494812,0.012056901191849288,0.04822760476739715,-0.04822760476739715,0.1085121107266436,0.05911572472126105,-0.07972318339100345,-0.07972318339100345,-0.06698961937716265,-0.01384083044982699,-0.15378700499807765,0.11909265667051133,-0.07111111111111111,-0.022206843521722412,0.10340638216070744,-0.002214532871972318,0.14173010380622836,0.003936947327950788,0.029773164167627833,0.16633602460592078,-0.08882737408688965,-0.17279507881584008,-0.019930795847750864,-0.36472126105344094,0.08882737408688965,0.13588619761630144,-0.19986159169550174,0.05536332179930796,0.029773164167627833,1.3692,13.6243,8.2169,16.5178,3.5387,15.3851,12.9042,79.4994,12.2837,EPSG:32717,V1_ANNUAL,2024,70,7.6576,695196.1118881197,9121199.365130225,"{""type"":""Point"",""coordinates"":[-79.22920049920108,-7.946501559931152]}"
00000000000000000014,-0.012056901191849288,0.11909265667051133,0.07535563244905807,-0.10340638216070744,-0.1085121107266436,0.05536332179930796,0.05911572472126105,0.2288965782391388,-0.05173394848135333,0.14769703960015382,0.12456747404844293,0.2288965782391388,0.017777777777777778,0.09356401384083046,0.10340638216070744,0.22145328719723184,-0.186082276047674,-0.19986159169550174,-0.08882737408688965,-0.024605920799692427,-0.2069357939254133,0.0271280276816609,-0.16633602460592078,0.05911572472126105,-0.05173394848135333,0.21413302575932336,-0.21413302575932336,0.07535563244905807,-0.09842368319876971,-0.029773164167627833,-0.08421376393694734,-0.11374086889657825,-0.17937716262975778,-0.1085121107266436,0.16000000000000003,0.15378700499807765,0.07535563244905807,0.044844290657439445,-0.041584006151480196,0.21413302575932336,0.006151480199923107,0.002214532871972318,-0.13588619761630144,-0.0629911572472126,0.0629911572472126,-0.12456747404844293,-0.024605920799692427,-0.05173394848135333,-0.004982698961937716,0.21413302575932336,-5.536332179930795E-4,0.07111111111111111,-0.041584006151480196,0.03254133025759323,0.0271280276816609,-0.1085121107266436,0.041584006151480196,-0.13588619761630144,-0.2761399461745483,0.09356401384083046,0.14173010380622836,-0.24415224913494812,-0.07111111111111111,-0.04822760476739715,1.3821,14.4782,7.7184,19.1488,5.1924,17.7837,13.7968,79.4144,12.846,EPSG:32717,V1_ANNUAL,2024,21,7.6661,698130.0550030327,9129172.667238967,"{""type"":""Point"",""coordinates"":[-79.20290518028891,-7.874299795673756]}"
0000000000000000005a,0.044844290657439445,0.13016532103037293,0.09356401384083046,-0.0629911572472126,-0.07972318339100345,0.044844290657439445,0.07972318339100345,0.2069357939254133,-0.08421376393694734,0.11909265667051133,0.1929104190695886,0.2679584775086506,0.019930795847750864,0.1085121107266436,0.11909265667051133,0.14173010380622836,-0.1085121107266436,-0.13588619761630144,-0.14173010380622836,-0.0629911572472126,-0.09842368319876971,0.044844290657439445,-0.16000000000000003,0.044844290657439445,-0.1085121107266436,0.19986159169550174,-0.14769703960015382,0.22145328719723184,-0.10340638216070744,-0.10340638216070744,-0.05911572472126105,-0.11909265667051133,-0.14173010380622836,-0.16633602460592078,0.11374086889657825,0.21413302575932336,0.03844675124951941,0.07535563244905807,-0.11909265667051133,0.21413302575932336,0.041584006151480196,-0.06698961937716265,-0.11374086889657825,-0.0629911572472126,0.03254133025759323,-0.16633602460592078,0.029773164167627833,-0.0629911572472126,-0.01574778931180315,0.08882737408688965,0.003014225297962322,0.08882737408688965,-0.007443291041906958,0.11374086889657825,0.012056901191849288,-0.11909265667051133,-0.006151480199923107,-0.11909265667051133,-0.28444444444444444,0.1085121107266436,0.15378700499807765,-0.2599000384467512,0.04822760476739715,-0.03844675124951941,1.38,14.5279,7.5333,16.9864,5.2027,16.0667,15.2037,79.2104,13.2564,EPSG:32717,V1_ANNUAL,2024,91,7.6727,698530.1706004904,9129812.602222638,"{""type"":""Point"",""coordinates"":[-79.19930222663773,-7.868498505203225]}"
0000000000000000000c,-0.024605920799692427,0.0629911572472126,0.05173394848135333,0.012056901191849288,-0.13016532103037293,0.024605920799692427,0.017777777777777778,0.186082276047674,0.029773164167627833,0.11909265667051133,0.14769703960015382,0.1929104190695886,-0.03543252595155709,0.019930795847750864,0.16633602460592078,0.04822760476739715,-0.1085121107266436,-0.14769703960015382,-0.11909265667051133,0.007443291041906958,-0.08882737408688965,0.09842368319876971,-0.14173010380622836,0.03844675124951941,-0.04822760476739715,0.2069357939254133,-0.14173010380622836,0.07972318339100345,-0.06698961937716265,-0.07111111111111111,-0.04822760476739715,-0.012056901191849288,-0.2069357939254133,-0.08421376393694734,0.12456747404844293,0.22145328719723184,0.16000000000000003,0.11374086889657825,-0.01574778931180315,0.2069357939254133,0.06698961937716265,-0.1085121107266436,-0.08882737408688965,-0.03254133025759323,0.019930795847750864,-0.2069357939254133,0.08421376393694734,-0.11374086889657825,0.07111111111111111,0.1929104190695886,-0.03254133025759323,0.14769703960015382,0.07111111111111111,0.13016532103037293,0.09356401384083046,-0.1085121107266436,-0.09356401384083046,-0.15378700499807765,-0.28444444444444444,0.22145328719723184,0.19986159169550174,-0.2519646289888504,0.07972318339100345,0.010396001537870049,1.2912,14.0779,7.1022,17.5261,2.9619,17.8881,20.3201,77.6697,15.2281,EPSG:32717,V1_ANNUAL,2024,13,7.6954,690962.3108059205,9121339.081611414,"{""type"":""Point"",""coordinates"":[-79.26760227747336,-7.945400161970951]}"
00000000000000000006,-0.022206843521722412,0.11374086889657825,0.10340638216070744,-0.03543252595155709,-0.16000000000000003,0.05536332179930796,0.03844675124951941,0.2288965782391388,-0.017777777777777778,0.07535563244905807,0.11909265667051133,0.2364628988850442,-0.03543252595155709,0.0015378700499807767,0.05536332179930796,0.07972318339100345,-0.13016532103037293,-0.13016532103037293,-0.07111111111111111,0.06698961937716265,-0.16000000000000003,0.06698961937716265,-0.1085121107266436,0.05911572472126105,-0.07535563244905807,0.2288965782391388,-0.17937716262975778,0.08421376393694734,-0.07111111111111111,-0.05173394848135333,-0.05911572472126105,-0.0629911572472126,-0.13588619761630144,-0.017777777777777778,0.16633602460592078,0.2519646289888504,0.16633602460592078,0.03844675124951941,-0.06698961937716265,0.11909265667051133,0.041584006151480196,-0.08421376393694734,-0.11374086889657825,-0.03254133025759323,-0.022206843521722412,-0.14769703960015382,0.019930795847750864,-0.09842368319876971,0.01574778931180315,0.28444444444444444,-0.09356401384083046,0.10340638216070744,0.010396001537870049,0.12456747404844293,0.05911572472126105,-0.09356401384083046,-0.1085121107266436,-0.13016532103037293,-0.2519646289888504,0.19986159169550174,0.186082276047674,-0.31009611687812383,0.007443291041906958,-0.017777777777777778,1.3898,12.809,8.5569,16.5222,3.5143,15.422,15.6517,78.6978,12.7453,EPSG:32717,V1_ANNUAL,2024,7,7.7,694769.5510482017,9119409.407150062,"{""type"":""Point"",""coordinates"":[-79.23299965329862,-7.962701474058319]}"
00000000000000000013,-0.06698961937716265,0.14769703960015382,0.08421376393694734,-0.04822760476739715,-0.2519646289888504,-0.029773164167627833,0.03543252595155709,0.2679584775086506,0.01384083044982699,0.05911572472126105,0.14173010380622836,0.21413302575932336,-0.022206843521722412,0.05911572472126105,0.1085121107266436,0.07972318339100345,-0.16633602460592078,-0.09842368319876971,0.007443291041906958,0.09356401384083046,-0.08882737408688965,0.09356401384083046,-0.09356401384083046,-0.11374086889657825,-0.03844675124951941,0.09842368319876971,-0.13588619761630144,0.0271280276816609,-0.07111111111111111,-0.019930795847750864,-0.029773164167627833,-0.08882737408688965,-0.1929104190695886,-0.12456747404844293,0.17279507881584008,0.28444444444444444,0.12456747404844293,0.11909265667051133,-0.07535563244905807,0.15378700499807765,-0.01384083044982699,-0.07111111111111111,-0.14769703960015382,-0.041584006151480196,-0.05173394848135333,-0.1085121107266436,0.044844290657439445,-0.07111111111111111,0.07535563244905807,0.22145328719723184,0.05536332179930796,0.2288965782391388,0.03844675124951941,0.07972318339100345,0.044844290657439445,0.022206843521722412,-0.024605920799692427,-0.08421376393694734,-0.21413302575932336,0.010396001537870049,0.2519646289888504,-0.29287197231833906,-0.07535563244905807,0.05911572472126105,1.4181,14.0546,7.4968,17.5879,4.2152,13.5125,12.4199,81.5815,10.9158,EPSG:32717,V1_ANNUAL,2024,20,7.7,698962.6818788192,9122599.103607973,"{""type"":""Point"",""coordinates"":[-79.19509729434432,-7.933699480806707]}"
00000000000000000015,-0.07111111111111111,0.12456747404844293,0.09842368319876971,-0.044844290657439445,-0.186082276047674,9.84236831987697E-4,-0.03844675124951941,0.2519646289888504,-0.09842368319876971,0.14769703960015382,0.1929104190695886,0.21413302575932336,0.003014225297962322,0.10340638216070744,0.07111111111111111,0.10340638216070744,-0.16000000000000003,-0.1085121107266436,-0.012056901191849288,0.019930795847750864,-0.13016532103037293,0.044844290657439445,-0.12456747404844293,-0.029773164167627833,-0.03254133025759323,0.21413302575932336,-0.16633602460592078,0.07111111111111111,-0.13016532103037293,-0.05173394848135333,-0.044844290657439445,-0.05536332179930796,-0.186082276047674,-0.03543252595155709,0.13588619761630144,0.2599000384467512,0.17279507881584008,0.08882737408688965,-0.017777777777777778,0.2288965782391388,0.03254133025759323,-0.0271280276816609,-0.09356401384083046,-0.06698961937716265,0.01384083044982699,-0.17937716262975778,0.07111111111111111,-0.08421376393694734,0.03543252595155709,0.24415224913494812,0.029773164167627833,0.16000000000000003,0.03543252595155709,0.10340638216070744,0.07111111111111111,-0.01574778931180315,0.003014225297962322,-0.07972318339100345,-0.2288965782391388,0.029773164167627833,0.24415224913494812,-0.22145328719723184,-0.044844290657439445,0.017777777777777778,1.3717,12.5687,9.7783,20.7074,4.0381,15.3365,19.0414,78.3757,11.9339,EPSG:32717,V1_ANNUAL,2024,22,7.7,697115.3263461317,9121345.986921258,"{""type"":""Point"",""coordinates"":[-79.21180108689053,-7.94510140220037]}"
00000000000000000023,0.03844675124951941,0.08882737408688965,0.12456747404844293,-0.05173394848135333,-0.04822760476739715,0.07535563244905807,0.08882737408688965,0.1085121107266436,-0.03844675124951941,0.11909265667051133,0.08421376393694734,0.3188927335640138,-0.08421376393694734,0.03254133025759323,0.2069357939254133,0.14173010380622836,-0.14769703960015382,-0.09842368319876971,-0.14173010380622836,-0.13588619761630144,-0.024605920799692427,0.08421376393694734,-0.11909265667051133,0.07535563244905807,-0.08882737408688965,0.17279507881584008,-0.16000000000000003,0.16633602460592078,-0.01384083044982699,-0.07535563244905807,0.03254133025759323,-0.0629911572472126,-0.05536332179930796,-0.17279507881584008,0.16633602460592078,0.2519646289888504,0.08421376393694734,0.029773164167627833,-0.022206843521722412,0.13588619761630144,0.07535563244905807,-0.08882737408688965,-0.17279507881584008,-0.07535563244905807,0.01384083044982699,-0.12456747404844293,0.012056901191849288,-0.01384083044982699,-0.09356401384083046,0.17279507881584008,-0.04822760476739715,0.17937716262975778,-0.0629911572472126,-0.004982698961937716,0.12456747404844293,-0.10340638216070744,-0.09842368319876971,-0.0629911572472126,-0.29287197231833906,0.1085121107266436,0.2364628988850442,-0.2599000384467512,0.022206843521722412,-0.01384083044982699,1.3882,13.8116,8.6679,16.0768,2.4525,13.9718,10.3664,80.0392,11.3089,EPSG:32717,V1_ANNUAL,2024,36,7.7,698995.9423325546,9125275.582531765,"{""type"":""Point"",""coordinates"":[-79.19490109389798,-7.909499939389659]}"
00000000000000000033,-0.03254133025759323,0.08882737408688965,0.11909265667051133,-0.07535563244905807,-0.21413302575932336,0.03254133025759323,0.07972318339100345,0.16633602460592078,-0.0271280276816609,0.04822760476739715,0.16000000000000003,0.11909265667051133,-0.024605920799692427,0.044844290657439445,0.10340638216070744,0.06698961937716265,-0.15378700499807765,-0.14769703960015382,-0.03254133025759323,0.08421376393694734,-0.15378700499807765,0.08882737408688965,-0.13588619761630144,-0.04822760476739715,-0.09842368319876971,0.22145328719723184,-0.16000000000000003,0.041584006151480196,-0.0629911572472126,-0.08882737408688965,-0.024605920799692427,-0.0271280276816609,-0.2364628988850442,-0.07535563244905807,0.21413302575932336,0.2761399461745483,0.06698961937716265,0.03844675124951941,-0.09356401384083046,0.14769703960015382,-0.006151480199923107,-0.07535563244905807,-0.17937716262975778,-0.019930795847750864,-0.0629911572472126,-0.1085121107266436,-0.002214532871972318,-0.07111111111111111,-0.07111111111111111,0.186082276047674,-0.01384083044982699,0.17279507881584008,-0.004982698961937716,0.09842368319876971,0.09356401384083046,-0.08421376393694734,-0.044844290657439445,-0.05911572472126105,-0.22145328719723184,0.15378700499807765,0.3014225297962323,-0.2761399461745483,-0.006151480199923107,-9.84236831987697E-4,1.3675,11.8338,7.8281,15.4934,4.6829,15.9126,14.4266,79.5368,12.5861,EPSG:32717,V1_ANNUAL,2024,52,7.7,695168.2625264532,9127592.777772939,"{""type"":""Point"",""coordinates"":[-79.22969991851907,-7.888698232975333]}"
00000000000000000039,0.03844675124951941,0.11909265667051133,0.13588619761630144,0.019930795847750864,-0.0629911572472126,0.05911572472126105,0.1085121107266436,0.16633602460592078,-0.13588619761630144,0.2599000384467512,0.16633602460592078,0.2679584775086506,-0.03254133025759323,0.13588619761630144,0.03254133025759323,0.0271280276816609,-0.05173394848135333,-0.13016532103037293,-0.16633602460592078,-0.12456747404844293,0.09356401384083046,0.11374086889657825,-0.16000000000000003,0.08882737408688965,-0.044844290657439445,0.16000000000000003,-0.15378700499807765,0.2761399461745483,0.008858131487889272,-0.09356401384083046,0.024605920799692427,0.024605920799692427,-0.0629911572472126,-0.06698961937716265,-0.006151480199923107,0.3188927335640138,0.04822760476739715,0.07535563244905807,0.03254133025759323,0.17937716262975778,0.08421376393694734,-0.10340638216070744,-0.08421376393694734,-0.08421376393694734,0.08421376393694734,-0.2069357939254133,0.13016532103037293,-0.03254133025759323,-0.03543252595155709,0.08882737408688965,0.003014225297962322,0.13016532103037293,-0.0629911572472126,0.07111111111111111,0.0629911572472126,-0.12456747404844293,-0.13016532103037293,-0.01384083044982699,-0.2519646289888504,0.06698961937716265,0.17279507881584008,-0.13588619761630144,0.11374086889657825,-0.022206843521722412,1.39,13.2515,7.7031,18.6193,3.5818,15.0568,17.0315,79.2511,13.0458,EPSG:32717,V1_ANNUAL,2024,58,7.7,695451.9812259917,9119063.713435069,"{""type"":""Point"",""coordinates"":[-79.22679704373327,-7.965800549290468]}"
00000000000000000051,-0.09356401384083046,0.041584006151480196,0.05911572472126105,-0.0629911572472126,-0.2069357939254133,-0.008858131487889272,0.019930795847750864,0.2679584775086506,-0.08882737408688965,0.019930795847750864,0.08882737408688965,0.19986159169550174,-0.07111111111111111,0.07111111111111111,0.08882737408688965,0.10340638216070744,-0.16633602460592078,-0.14769703960015382,-0.029773164167627833,0.05536332179930796,-0.16633602460592078,0.11374086889657825,-0.07972318339100345,-0.05911572472126105,-0.05911572472126105,0.13588619761630144,-0.186082276047674,0.044844290657439445,-0.07972318339100345,-0.024605920799692427,-0.08421376393694734,-0.11374086889657825,-0.14173010380622836,-0.11374086889657825,0.16633602460592078,0.17279507881584008,0.13588619761630144,0.07111111111111111,-0.10340638216070744,0.13016532103037293,0.008858131487889272,-0.07972318339100345,-0.13588619761630144,-0.041584006151480196,-0.07111111111111111,-0.14769703960015382,0.022206843521722412,-0.06698961937716265,0.03844675124951941,0.2761399461745483,0.008858131487889272,0.16000000000000003,0.05911572472126105,0.029773164167627833,-0.008858131487889272,-0.019930795847750864,-0.029773164167627833,-0.11909265667051133,-0.2761399461745483,0.08882737408688965,0.2069357939254133,-0.37425605536332185,-0.05173394848135333,0.01574778931180315,1.4053,13.8164,8.6924,14.2076,1.2055,12.498,8.2422,79.9655,11.342,EPSG:32717,V1_ANNUAL,2024,82,7.7,701485.3458116353,9127111.792997178,"{""type"":""Point"",""coordinates"":[-79.17240046998229,-7.892800605944503]}"
00000000000000000058,-0.05536332179930796,0.13016532103037293,0.06698961937716265,-0.05911572472126105,-0.2288965782391388,0.04822760476739715,0.024605920799692427,0.12456747404844293,-0.03254133025759323,0.0271280276816609,0.21413302575932336,0.22145328719723184,-0.09842368319876971,0.05536332179930796,0.11909265667051133,0.13016532103037293,-0.11909265667051133,0.010396001537870049,-0.0271280276816609,0.05173394848135333,-0.1085121107266436,0.186082276047674,-0.07111111111111111,-0.15378700499807765,-0.1085121107266436,0.019930795847750864,-0.08882737408688965,0.006151480199923107,-0.08421376393694734,-0.07111111111111111,0.0271280276816609,-0.041584006151480196,-0.16633602460592078,-0.24415224913494812,0.12456747404844293,0.2519646289888504,0.05173394848135333,0.04822760476739715,-0.1085121107266436,0.17279507881584008,0.05173394848135333,-0.08421376393694734,-0.14173010380622836,-0.11374086889657825,-0.16000000000000003,-0.08421376393694734,0.041584006151480196,-0.019930795847750864,0.07111111111111111,0.13588619761630144,-0.003936947327950788,0.22145328719723184,0.08882737408688965,0.05173394848135333,0.044844290657439445,-0.017777777777777778,0.03844675124951941,-0.11909265667051133,-0.19986159169550174,0.05911572472126105,0.2761399461745483,-0.34602076124567477,0.0629911572472126,0.05911572472126105,1.4113,13.4776,7.1963,13.0581,2.0175,13.2375,10.7258,82.1147,10.6984,EPSG:32717,V1_ANNUAL,2024,89,7.7,700518.733529539,9125468.209412687,"{""type"":""Point"",""coordinates"":[-79.18110017613756,-7.907698462564065]}"
00000000000000000061,-0.13016532103037293,0.05911572472126105,-0.022206843521722412,0.09842368319876971,-0.14769703960015382,-0.010396001537870049,0.003936947327950788,0.08421376393694734,-0.05536332179930796,0.12456747404844293,0.29287197231833906,0.12456747404844293,-0.1929104190695886,0.05911572472126105,0.03543252595155709,0.01384083044982699,0.017777777777777778,0.10340638216070744,0.004982698961937716,0.09356401384083046,0.17279507881584008,0.3014225297962323,-0.10340638216070744,-0.12456747404844293,-0.08882737408688965,-0.13588619761630144,-0.08421376393694734,0.022206843521722412,-0.05536332179930796,-0.09842368319876971,0.13588619761630144,0.007443291041906958,-0.019930795847750864,-0.17279507881584008,-0.14769703960015382,0.1929104190695886,-0.03543252595155709,0.13016532103037293,0.03844675124951941,0.2288965782391388,0.012056901191849288,-0.1085121107266436,-0.017777777777777778,-0.17279507881584008,-0.16000000000000003,-0.33685505574778934,0.06698961937716265,-0.03543252595155709,0.13588619761630144,0.13016532103037293,0.0629911572472126,0.16633602460592078,0.003014225297962322,0.14769703960015382,0.041584006151480196,0.024605920799692427,0.019930795847750864,-0.05173394848135333,-0.186082276047674,0.11374086889657825,0.17279507881584008,-0.14769703960015382,0.017777777777777778,0.03254133025759323,1.3888,12.1137,7.8769,22.2184,3.5538,15.3335,15.7497,78.9812,13.1541,EPSG:32717,V1_ANNUAL,2024,98,7.7,697730.7309029221,9120845.685706258,"{""type"":""Point"",""coordinates"":[-79.2062004559674,-7.949600635163297]}"
00000000000000000012,0.007443291041906958,0.01574778931180315,-0.03844675124951941,0.017777777777777778,-0.11909265667051133,0.003014225297962322,-0.041584006151480196,0.05536332179930796,-0.11909265667051133,0.05173394848135333,0.21413302575932336,0.14769703960015382,-0.19986159169550174,-0.024605920799692427,-0.004982698961937716,-0.186082276047674,0.05173394848135333,-0.017777777777777778,-0.1085121107266436,0.186082276047674,0.14769703960015382,0.17937716262975778,-0.1929104190695886,-0.07535563244905807,-0.11374086889657825,0.022206843521722412,-0.09842368319876971,0.04822760476739715,-0.05911572472126105,-0.04822760476739715,0.15378700499807765,0.03844675124951941,-0.14769703960015382,-0.16000000000000003,0.05911572472126105,0.29287197231833906,-0.03844675124951941,0.03254133025759323,-0.04822760476739715,0.31009611687812383,-0.0629911572472126,-0.14769703960015382,-0.0629911572472126,-0.019930795847750864,-0.08421376393694734,-0.186082276047674,0.05173394848135333,-0.07535563244905807,0.024605920799692427,0.14173010380622836,-0.044844290657439445,0.17937716262975778,-0.003014225297962322,0.16633602460592078,0.04822760476739715,-0.09356401384083046,-0.019930795847750864,-0.12456747404844293,-0.21413302575932336,0.2069357939254133,0.2519646289888504,-0.2069357939254133,-0.029773164167627833,0.044844290657439445,1.3115,13.2521,7.9774,18.3921,3.5824,17.1146,18.8912,79.1625,12.8601,EPSG:32717,V1_ANNUAL,2024,19,7.7012,694202.1139869982,9118129.02985331,"{""type"":""Point"",""coordinates"":[-79.23809640580271,-7.974299595898331]}"
0000000000000000003d,-0.01384083044982699,0.11909265667051133,0.0629911572472126,-0.03543252595155709,-0.17279507881584008,0.06698961937716265,0.010396001537870049,0.12456747404844293,0.03254133025759323,0.08421376393694734,0.24415224913494812,0.19986159169550174,-0.07535563244905807,0.03254133025759323,0.09842368319876971,0.024605920799692427,-0.0629911572472126,-0.06698961937716265,-0.09842368319876971,-0.04822760476739715,-0.0271280276816609,0.19986159169550174,-0.11909265667051133,-0.017777777777777778,-0.14769703960015382,0.03844675124951941,-0.11374086889657825,0.11909265667051133,-0.1085121107266436,-0.14769703960015382,0.07972318339100345,0.007443291041906958,-0.08421376393694734,-0.14173010380622836,-0.01384083044982699,0.29287197231833906,0.05911572472126105,0.05173394848135333,-0.0271280276816609,0.24415224913494812,0.1085121107266436,-0.06698961937716265,-0.07535563244905807,-0.07111111111111111,-0.06698961937716265,-0.22145328719723184,0.07111111111111111,-0.09842368319876971,0.04822760476739715,0.09842368319876971,-0.044844290657439445,0.15378700499807765,0.029773164167627833,0.17279507881584008,0.03844675124951941,-0.0629911572472126,-0.06698961937716265,-0.11909265667051133,-0.2519646289888504,0.17279507881584008,0.3014225297962323,-0.2599000384467512,0.14769703960015382,0.0271280276816609,1.2608,15.6934,7.205,18.6773,3.014,21.6411,24.8242,77.5071,15.1903,EPSG:32717,V1_ANNUAL,2024,62,7.7017,691303.1885776356,9121138.40766948,"{""type"":""Point"",""coordinates"":[-79.26450320224122,-7.9472016387965425]}"
